Date,Open,High,Low,Close,Volume
2015-05-11,174.447,175.692,174.241,175.505,2260422.8221733
2015-05-12,174.427,174.908,172.32,174.466,2583235.7075681
2015-05-13,174.418,175.525,173.879,175.26,2463552.6331218
2015-05-14,176.044,176.515,175.26,176.299,2249389.5802002
2015-05-15,176.23,176.563,175.584,176.563,2003020.6439533
2015-05-18,176.319,178.503,176.309,178.063,2487051.714102
2015-05-19,178.279,179.406,177.966,178.69,2724173.0528272
2015-05-20,178.503,179.19,177.622,178.426,2104821.7646793
2015-05-21,178.014,178.513,177.652,178.319,2557426.5128519
2015-05-22,178.063,181.19,178.043,180.777,3494536.8024131
2015-05-26,180.523,180.523,178.357,179.572,3830265.5092169
2015-05-27,179.994,182.435,179.112,181.875,3461322.795249
2015-05-28,181.601,182.052,180.895,181.944,3534810.7375538
2015-05-29,181.728,181.768,179.454,179.945,2584426.4773251
2015-06-01,181.003,182.258,180.543,181.367,2392669.6909795
2015-06-02,180.503,181.395,179.484,180.131,2555838.8198425
2015-06-03,181.17,183.414,180.455,181.788,2769478.4238478
2015-06-04,181.15,183.316,180.65,182.307,3967331.5773054
2015-06-05,184.139,184.972,182.013,183.659,3695310.583054
2015-06-08,184.315,184.766,182.797,183.11,2498603.3031502
2015-06-09,183.267,183.649,181.2,182.425,2611163.1867877
2015-06-10,183.022,186.237,182.709,185.982,3067697.3731217
2015-06-11,186.265,187.286,185.766,186.707,2319308.2743387
2015-06-12,186.315,186.766,185.041,185.933,2298769.2816747
2015-06-15,184.031,185.354,183.591,184.816,2181320.8137132
2015-06-16,184.894,186.394,184.248,186.394,2239068.5552712
2015-06-17,186.412,187.186,185.511,185.825,2037633.5759991
2015-06-18,186.285,187.648,185.041,187.276,2483132.4796233
2015-06-19,186.873,187.638,186.031,186.031,4770446.0868662
2015-06-22,187.687,189.206,187.638,188.932,2298538.6784484
2015-06-23,189.294,190.951,189.049,190.598,3134523.3310703
2015-06-24,188.687,189.373,186.502,187.119,4520422.1915194
2015-06-25,187.776,188.364,185.463,185.718,2789643.9617294
2015-06-26,186.442,187.286,185.501,186.021,3165480.2836479
2015-06-29,183.384,184.335,181.228,181.228,3772998.3611085
2015-06-30,183.189,183.944,181.66,182.228,4775063.2532333
2015-07-01,184.708,185.463,182.365,183.237,3231480.763676
2015-07-02,183.237,183.816,181.964,182.581,2081406.3538962
2015-07-06,180.435,181.993,179.994,181.571,3227579.8958259
2015-07-07,181.621,182.385,177.328,181.708,3785944.7935651
2015-07-08,180.023,180.465,177.769,178.103,2503759.2239575
2015-07-09,180.768,181.131,178.426,178.73,2585229.5071441
2015-07-10,181.219,181.514,179.935,180.817,2108906.2988158
2015-07-13,182.787,183.531,182.091,183.365,2339333.0014007
2015-07-14,183.277,185.668,183.022,185.189,2395474.6833206
2015-07-15,186.374,186.432,184.512,185.845,2901999.7717154
2015-07-16,184.482,186.893,182.669,184.295,5047623.0019249
2015-07-17,183.914,185.698,183.11,185.433,3264363.1511562
2015-07-20,185.6,186.756,184.325,185.384,2492645.372892
2015-07-21,185.012,185.698,183.904,184.581,2274824.2997658
2015-07-22,184.845,186.522,184.806,186.09,2636787.6948494
2015-07-23,186.472,187.286,183.855,184.178,2512352.7654258
2015-07-24,184.532,184.532,180.553,180.954,2811645.142107
2015-07-27,179.307,179.671,177.602,178.916,3334828.762681
2015-07-28,180.768,180.807,178.543,179.994,2312291.2018289
2015-07-29,180.268,181.651,179.504,180.503,2277105.8431905
2015-07-30,179.827,180.954,178.994,180.827,1538736.7607004
2015-07-31,180.994,181.062,178.798,178.964,1883750.8186515
2015-08-03,179.582,179.759,177.025,178.623,2378117.1988848
2015-08-04,178.906,180.777,178.72,179.063,1663059.4496156
2015-08-05,180.592,181.347,178.827,179.534,1759429.1501046
2015-08-06,179.798,180.386,178.309,178.984,1702452.8069498
2015-08-07,179.17,180.337,176.544,177.554,1937720.1365502
2015-08-10,178.533,180.268,178.347,179.778,1879509.1478032
2015-08-11,177.602,177.975,175.123,176.044,2926400.8582358
2015-08-12,174.466,175.906,171.565,175.535,3196412.7473872
2015-08-13,175.182,176.26,174.172,175.202,3842661.9631826
2015-08-14,175.28,176.76,175.202,176.319,4087300.3548639
2015-08-17,175.418,177.034,174.349,176.78,1834019.0901279
2015-08-18,176.396,177.25,175.575,175.575,1908270.2678897
2015-08-19,174.564,176.946,173.8,175.378,3118153.5631083
2015-08-20,173.172,173.869,171.713,171.713,3597910.3106245
2015-08-21,169.018,169.82,163.705,163.852,6194487.3331651
2015-08-24,155.748,163.088,150.21,156.62,8231156.6611605
2015-08-25,162.216,163.481,155.101,155.542,8255381.2239721
2015-08-26,159.736,161.491,156.306,160.923,6372891.5804874
2015-08-27,163.01,165.685,161.824,165.146,4352327.7450753
2015-08-28,164.275,165.381,163.098,164.412,2755395.3011518
2015-08-31,164.362,166.626,163.921,165.186,3263423.3919906
2015-09-01,161.334,163.294,158.57,159.491,6274036.2629221
2015-09-02,161.902,162.735,159.805,161.569,3475703.8654763
2015-09-03,162.03,164.549,161.364,162.088,3313898.9689742
2015-09-04,159.609,160.109,156.855,157.973,4905016.3341958
2015-09-08,161.06,163.147,160.814,162.775,3494202.1216244
2015-09-09,165.989,167.92,162.255,162.618,5431774.3047773
2015-09-10,162.432,164.479,161.804,162.794,3473625.3753349
2015-09-11,162.412,162.735,160.55,162.265,2896646.9198343
2015-09-14,162.559,162.765,160.53,161.08,3135875.3190122
2015-09-15,161.814,164.666,161.294,164.156,3531657.7996368
2015-09-16,164.607,165.773,163.391,165.206,3103333.73453
2015-09-17,165.049,166.9,162.872,163.274,4239458.6898555
2015-09-18,160.443,160.59,158.129,158.453,7456356.3503891
2015-09-21,160.53,161.481,159.129,160.57,3365284.7144439
2015-09-22,158.413,158.502,155.885,157.385,4758170.0363549
2015-09-23,157.462,157.816,155.649,157.11,3120372.8640694
2015-09-24,155.582,155.856,153.092,154.935,4462692.8165902
2015-09-25,156.914,158.6,156.012,157.482,3455950.5563709
2015-09-28,156.286,156.286,151.288,151.524,4451699.3689792
2015-09-29,151.514,151.769,146.692,150.484,5046154.6920017
2015-09-30,152.895,153.327,150.73,152.181,3347355.8237837
2015-10-01,152.728,154.278,151.543,154.141,4125558.0423269
2015-10-02,150.711,155.101,148.75,155.022,5104047.3258522
2015-10-05,156.071,158.56,155.729,158.246,3895840.4956814
2015-10-06,157.826,158.757,157.159,157.913,2122785.3478603
2015-10-07,159.217,160.942,158.119,159.589,2963127.9933119
2015-10-08,158.659,159.776,157.414,158.57,3714930.2239176
2015-10-09,158.473,159.639,156.052,156.905,3807537.8266396
2015-10-12,158.336,158.677,156.747,157.845,3493894.9907788
2015-10-13,157.237,160.393,157.188,158.483,3332965.570242
