Date,Open,High,Low,Close,Volume
5/17/2012,105.119,105.234,103.464,103.531,210690492
5/18/2012,103.95,104.134,102.505,102.64,403931601
5/21/2012,102.937,104.468,102.793,104.42,224774279
5/22/2012,104.688,105.416,103.922,104.611,249524358
5/23/2012,103.846,104.793,102.821,104.649,258786446
5/24/2012,104.917,105.1,103.979,104.841,145865323
5/25/2012,104.813,105.11,104.257,104.524,171207740
5/29/2012,105.367,105.952,103.789,105.77,192986824
5/30/2012,104.861,105.76,104.037,104.239,205101912
5/31/2012,104.199,104.793,103.08,104.028,247799437
6/1/2012,102.41,104.047,101.394,101.394,320004095
6/4/2012,101.579,101.863,100.575,101.339,255889899
6/5/2012,101.147,102.267,101.091,102.132,207013528
6/6/2012,102.813,104.478,102.774,104.42,157757421
6/7/2012,105.597,105.645,104.257,104.488,233265017
6/8/2012,104.199,105.33,103.884,105.301,181819968
6/11/2012,106.142,106.22,103.874,103.979,214453428
6/12/2012,104.266,105.224,103.769,105.149,229794548
6/13/2012,104.841,105.49,104.144,104.506,217533835
6/14/2012,104.718,105.999,104.429,105.597,291413917
6/15/2012,106.056,106.793,105.835,106.68,212938388
6/18/2012,106.229,107.13,105.98,106.861,165049710
6/19/2012,107.415,108.384,106.852,107.941,172627627
6/20/2012,107.941,108.246,106.793,107.749,259563095
6/21/2012,107.887,107.998,105.234,105.33,258051511
6/22/2012,105.865,106.353,105.464,106.132,163442763
6/25/2012,105.004,105.041,104.076,104.448,136682672
6/26/2012,104.736,105.281,104.144,104.936,177844739
6/27/2012,105.31,106.103,104.927,105.904,135770766
6/28/2012,105.204,105.75,104.42,105.607,212658400
6/29/2012,107.511,108.393,107.215,108.256,266801689
7/2/2012,108.545,108.669,107.788,108.573,162676788
7/3/2012,108.545,109.331,108.43,109.252,101162199
7/5/2012,108.861,109.569,108.402,108.795,158548197
7/6/2012,107.74,107.989,107.225,107.759,190076766
7/9/2012,107.666,107.828,107.101,107.608,130461285
7/10/2012,108.173,108.364,106.323,106.68,204568509
7/11/2012,106.745,107.022,106.056,106.7,179947901
7/12/2012,106.056,106.764,105.445,106.172,180476503
7/13/2012,106.468,108.085,106.46,107.97,162999497
7/16/2012,107.711,108.027,107.262,107.702,122633227
7/17/2012,108.155,108.669,106.993,108.45,174297433
7/18/2012,108.202,109.456,108.145,109.215,142489501
7/19/2012,109.456,109.913,109.101,109.521,163193097
7/20/2012,108.889,109.052,108.41,108.536,179680159
7/23/2012,106.928,108.479,106.46,107.424,182510165
7/24/2012,107.501,107.551,105.789,106.516,217814349
